H2O 0wt%  Specific Heat - Large HF,,,,
Creation Date : 7/25/2022 9:36:48 AM,,,,
User : admin,,,,
,,,,
HeatFlow :,,,,
 Initial Mass : 4985.9 mg,,,,
 Molar Mass : 18 g/mol,,,,
,,,,
Index,Time(s),Furnace Temperature(K),Sample Temperature(K),HeatFlow(mW)
81,928,298.546837,298.499068,-0.402131
82,939.6,298.542742,298.498316,-0.53406
83,951.2,298.539772,298.499127,-0.661012
84,962.8,298.535399,298.499543,-0.777499
85,974.4,298.530848,298.499602,-0.890556
86,986,298.527365,298.500412,-0.995548
87,997.6,298.52311,298.499443,-1.09471
88,1009.2,298.518797,298.500927,-1.187349
89,1020.8,298.513751,298.500117,-1.275702
90,1032.4,298.509417,298.500452,-1.352731
91,1044,298.505103,298.500809,-1.421868
92,1055.6,298.500473,298.501303,-1.490662
93,1067.2,298.495486,298.501561,-1.552251
94,1078.8,298.490578,298.501086,-1.612297
95,1090.4,298.485432,298.501265,-1.669597
96,1102,298.480149,298.501067,-1.721236
97,1113.6,298.474055,298.501027,-1.77013
98,1125.2,298.46877,298.501225,-1.819366
99,1136.8,298.462735,298.501086,-1.865344
100,1148.4,298.456877,298.501145,-1.906689
101,1160,298.450486,298.500967,-1.943746
102,1171.6,298.443877,298.501046,-1.976342
103,1183.2,298.437861,298.500571,-2.012541
104,1194.8,298.430895,298.500611,-2.03999
105,1206.4,298.423949,298.500632,-2.06418
106,1218,298.416804,298.500315,-2.089571
107,1229.6,298.409108,298.499304,-2.110503
108,1241.2,298.402577,298.499186,-2.131948
109,1252.8,298.394227,298.49885,-2.147218
110,1264.4,298.386349,298.498968,-2.160256
111,1276,298.378731,298.498198,-2.172781
112,1287.6,298.370797,298.498038,-2.179129
113,1299.2,298.362149,298.497444,-2.186164
114,1310.8,298.352808,298.49687,-2.192341
115,1322.4,298.344397,298.496317,-2.193029
116,1334,298.33486,298.496455,-2.1932
117,1345.6,298.325816,298.49507,-2.187199
118,1357.2,298.31614,298.494477,-2.179823
119,1368.8,298.306641,298.493527,-2.169531
120,1380.4,298.295954,298.49325,-2.154949
121,1392,298.285626,298.492438,-2.140025
122,1403.6,298.275355,298.491488,-2.124072
123,1415.2,298.264491,298.490755,-2.100056
124,1426.8,298.25335,298.489786,-2.0805
125,1438.4,298.241991,298.488678,-2.056827
126,1450,298.230435,298.487965,-2.030408
127,1461.6,298.219233,298.486698,-2.004162
128,1473.2,298.206509,298.48565,-1.978087
129,1484.8,298.194279,298.483908,-1.950812
130,1496.4,298.181912,298.483216,-1.917359
131,1508,298.168555,298.481257,-1.887854
132,1519.6,298.155691,298.479556,-1.852173
133,1531.2,298.142294,298.478506,-1.81649
134,1542.8,298.128819,298.477635,-1.777547
135,1554.4,298.11455,298.475499,-1.739979
136,1566,298.100382,298.473975,-1.700179
137,1577.6,298.085837,298.472016,-1.66038
138,1589.2,298.071114,298.470274,-1.617835
139,1600.8,298.055798,298.468651,-1.575633
140,1612.4,298.0406,298.46703,-1.531201
141,1624,298.025679,298.463684,-1.485055
142,1635.6,298.009175,298.4623,-1.437191
143,1647.2,297.992453,298.461291,-1.387439
144,1658.8,297.976128,298.458619,-1.340777
145,1670.4,297.959071,298.455967,-1.28708
146,1682,297.942051,298.454068,-1.236471
147,1693.6,297.924321,298.451079,-1.185177
148,1705.2,297.906353,298.449496,-1.127017
149,1716.8,297.888167,298.447102,-1.070403
150,1728.4,297.869524,298.443461,-1.012932
151,1740,297.850369,298.440829,-0.953058
152,1751.6,297.831433,298.438374,-0.892496
153,1763.2,297.811387,298.435763,-0.829705
154,1774.8,297.791657,298.432932,-0.764511
155,1786.4,297.771849,298.42947,-0.701376
156,1798,297.750614,298.426243,-0.632922
157,1809.6,297.729994,298.423909,-0.562922
158,1821.2,297.70801,298.420208,-0.493953
159,1832.8,297.686499,298.41639,-0.423267
160,1844.4,297.664652,298.41342,-0.348978
161,1856,297.641716,298.409918,-0.272114
162,1867.6,297.619097,298.406594,-0.200226
163,1879.2,297.595252,298.402676,-0.12096
164,1890.8,297.571604,298.39939,-0.041693
165,1902.4,297.546572,298.39486,0.036717
166,1914,297.521956,298.390723,0.117015
167,1925.6,297.496764,298.387379,0.203147
168,1937.2,297.470801,298.382748,0.289108
169,1948.8,297.444542,298.378632,0.375412
170,1960.4,297.417391,298.374001,0.467209
171,1972,297.389945,298.36949,0.558491
172,1983.6,297.362734,298.364958,0.650117
173,1995.2,297.334277,298.36011,0.74552
174,2006.8,297.305306,298.355599,0.843324
175,2018.4,297.275366,298.350611,0.937184
176,2030,297.245306,298.345129,1.038595
177,2041.6,297.215546,298.339669,1.143439
178,2053.2,297.183388,298.334523,1.250514
179,2064.8,297.152201,298.328783,1.354502
180,2076.4,297.119667,298.324194,1.460206
181,2088,297.086382,298.317664,1.570546
182,2099.6,297.052584,298.311806,1.679686
183,2111.2,297.018824,298.305909,1.794489
184,2122.8,296.983303,298.299715,1.909466
185,2134.4,296.948752,298.293639,2.027876
186,2146,296.911688,298.287188,2.147146
187,2157.6,296.875731,298.280461,2.269679
188,2169.2,296.837283,298.273852,2.393242
189,2180.8,296.799187,298.266905,2.520068
190,2192.4,296.760798,298.260079,2.649127
191,2204,296.721121,298.253151,2.778874
192,2215.6,296.680199,298.245533,2.910512
193,2227.2,296.639572,298.237559,3.046614
194,2238.8,296.598214,298.230255,3.183404
195,2250.4,296.556616,298.222203,3.3226
196,2262,296.513419,298.21476,3.465914
197,2273.6,296.469468,298.206152,3.608034
198,2285.2,296.424607,298.197565,3.75376
199,2296.8,296.379706,298.18961,3.908409
200,2308.4,296.334746,298.181378,4.060488
201,2320,296.288576,298.171721,4.21412
202,2331.6,296.240767,298.162955,4.374272
203,2343.2,296.193335,298.154345,4.537
204,2354.8,296.144951,298.143719,4.699912
205,2366.4,296.095558,298.134814,4.868826
206,2378,296.045533,298.124623,5.038093
207,2389.6,295.994555,298.114729,5.212681
208,2401.2,295.943442,298.104577,5.388991
209,2412.8,295.89098,298.094168,5.570111
210,2424.4,295.838244,298.083779,5.752093
211,2436,295.784993,298.072955,5.936484
212,2447.6,295.730698,298.061755,6.129119
213,2459.2,295.676667,298.050276,6.319701
214,2470.8,295.620699,298.039154,6.514575
215,2482.4,295.564572,298.027281,6.71478
216,2494,295.507517,298.015765,6.921166
217,2505.6,295.450362,298.003457,7.128763
218,2517.2,295.392022,297.99099,7.335165
219,2528.8,295.33277,297.978304,7.5505
220,2540.4,295.272532,297.965521,7.767213
221,2552,295.212571,297.953154,7.989765
222,2563.6,295.151955,297.939301,8.21508
223,2575.2,295.089919,297.925904,8.443489
224,2586.8,295.027306,297.912487,8.67774
225,2598.4,294.964201,297.897904,8.914924
226,2610,294.901354,297.883616,9.153144
227,2621.6,294.836745,297.869387,9.39875
228,2633.2,294.772078,297.854802,9.645569
229,2644.8,294.705889,297.840199,9.89497
230,2656.4,294.6397,297.824784,10.153141
231,2668,294.57264,297.809685,10.410288
232,2679.6,294.505246,297.793181,10.673465
233,2691.2,294.437197,297.777943,10.940071
234,2702.8,294.368338,297.761221,11.210479
235,2714.4,294.299242,297.745272,11.485521
236,2726,294.22995,297.728451,11.76539
237,2737.6,294.15947,297.711651,12.049732
238,2749.2,294.089169,297.694514,12.336664
239,2760.8,294.017325,297.677277,12.62807
240,2772.4,293.945778,297.658776,12.925167
241,2784,293.874014,297.640807,13.223128
242,2795.6,293.800866,297.62262,13.527283
243,2807.2,293.727894,297.604613,13.835741
244,2818.8,293.654351,297.585219,14.143026
245,2830.4,293.580115,297.566479,14.455636
246,2842,293.50572,297.547087,14.775823
247,2853.6,293.43026,297.527218,15.095172
248,2865.2,293.355135,297.507113,15.421577
249,2876.8,293.279316,297.487147,15.746963
250,2888.4,293.202986,297.465992,16.082169
251,2900,293.125883,297.44549,16.419612
252,2911.6,293.049374,297.424851,16.759646
253,2923.2,292.972252,297.403382,17.106922
254,2934.8,292.894162,297.381316,17.454909
255,2946.4,292.816031,297.360102,17.804786
256,2958,292.737288,297.337859,18.1638
257,2969.6,292.659079,297.315537,18.526094
258,2981.2,292.579426,297.292939,18.888411
259,2992.8,292.500325,297.270024,19.251091
260,3004.4,292.420495,297.24687,19.623585
261,3016,292.340584,297.223084,19.996625
262,3027.6,292.261168,297.199576,20.37208
263,3039.2,292.179974,297.17569,20.750139
264,3050.8,292.09878,297.151251,21.133378
265,3062.4,292.017744,297.126179,21.520432
266,3074,291.936078,297.101858,21.912814
267,3085.6,291.854922,297.076825,22.302137
268,3097.2,291.772444,297.051041,22.70318
269,3108.8,291.690915,297.025196,23.102355
270,3120.4,291.608399,296.99951,23.507561
271,3132,291.525605,296.973212,23.915895
272,3143.6,291.442337,296.94715,24.323043
273,3155.2,291.358912,296.920474,24.731772
274,3166.8,291.275368,296.893305,25.147754
275,3178.4,291.192238,296.866135,25.564616
276,3190,291.108241,296.837696,25.985144
277,3201.6,291.024517,296.809893,26.410146
278,3213.2,290.940045,296.78213,26.835686
279,3224.8,290.855277,296.753872,27.264014
280,3236.4,290.769896,296.72498,27.694961
281,3248,290.685463,296.696326,28.128679
282,3259.6,290.599964,296.667218,28.562775
283,3271.2,290.515293,296.638108,29.004119
284,3282.8,290.429676,296.607554,29.445013
285,3294.4,290.344157,296.577336,29.888159
286,3306,290.258776,296.547375,30.33528
287,3317.6,290.172013,296.516861,30.779347
288,3329.2,290.086356,296.485436,31.233617
289,3340.8,289.999928,296.454329,31.684293
290,3352.4,289.912592,296.423657,32.137218
291,3364,289.826598,296.390667,32.590591
292,3375.6,289.739321,296.359482,33.049781
293,3387.2,289.652182,296.32687,33.50819
294,3398.8,289.565539,296.29394,33.972655
295,3410.4,289.478598,296.261546,34.432317
296,3422,289.390946,296.22848,34.900635
297,3433.6,289.303648,296.195353,35.365373
298,3445.2,289.216059,296.161475,35.83447
299,3456.8,289.12827,296.127734,36.303762
300,3468.4,289.040305,296.093796,36.776711
301,3480,288.952518,296.059365,37.244891
302,3491.6,288.864848,296.024851,37.718442
303,3503.2,288.776982,295.989508,38.192059
304,3514.8,288.688345,295.954384,38.662776
305,3526.4,288.600519,295.919972,39.137283
306,3538,288.511626,295.883778,39.613615
307,3549.6,288.423522,295.847506,40.090155
308,3561.2,288.33459,295.81153,40.567581
309,3572.8,288.245284,295.77488,41.043007
310,3584.4,288.156825,295.738625,41.520516
311,3596,288.06811,295.701201,41.999658
312,3607.6,287.978803,295.664292,42.476408
313,3619.2,287.889792,295.627085,42.958368
314,3630.8,287.800603,295.58968,43.433146
315,3642.4,287.711237,295.551247,43.915235
316,3654,287.622069,295.512656,44.397024
317,3665.6,287.532525,295.474778,44.878477
318,3677.2,287.443238,295.436146,45.357764
319,3688.8,287.353852,295.396567,45.837651
320,3700.4,287.264248,295.357207,46.317222
321,3712,287.174901,295.318852,46.799021
322,3723.6,287.084707,295.278384,47.282854
323,3735.2,286.995696,295.239043,47.763405
324,3746.8,286.905935,295.199246,48.245047
325,3758.4,286.81576,295.158638,48.727118
326,3770,286.726117,295.118031,49.21112
327,3781.6,286.637086,295.077029,49.694666
328,3793.2,286.546872,295.035986,50.176537
329,3804.8,286.457328,294.994292,50.65917
330,3816.4,286.367527,294.953349,51.140256
331,3828,286.277648,294.912089,51.623296
332,3839.6,286.18773,294.870177,52.104171
333,3851.2,286.096923,294.827553,52.584785
334,3862.8,286.007876,294.785086,53.066125
335,3874.4,285.917516,294.742602,53.546469
336,3886,285.827748,294.699444,54.024833
337,3897.6,285.738295,294.656464,54.50409
338,3909.2,285.647876,294.613406,54.986151
339,3920.8,285.558444,294.569714,55.466395
340,3932.4,285.468951,294.525647,55.944641
341,3944,285.378887,294.481917,56.422048
342,3955.6,285.289,294.437672,56.896947
343,3967.2,285.199586,294.393723,57.370839
344,3978.8,285.109897,294.348568,57.844503
345,3990.4,285.019636,294.304621,58.322105
346,4002,284.929573,294.259327,58.794663
347,4013.6,284.840928,294.213442,59.26334
348,4025.2,284.751396,294.168524,59.737516
349,4036.8,284.661509,294.123213,60.205216
350,4048.4,284.571977,294.077208,60.674211
351,4060,284.482938,294.031935,61.139757
352,4071.6,284.393111,293.985495,61.606114
353,4083.2,284.303145,293.938542,62.073242
354,4094.8,284.213633,293.891985,62.53677
355,4106.4,284.12489,293.844517,63.000742
356,4118,284.035358,293.798077,63.460737
357,4129.6,283.946319,293.751065,63.919264
358,4141.2,283.856452,293.704171,64.377661
359,4152.8,283.767314,293.656289,64.832029
360,4164.4,283.678275,293.608307,65.287482
361,4176,283.588684,293.560286,65.73782
362,4187.6,283.500237,293.512541,66.189562
363,4199.2,283.410725,293.464264,66.641042
364,4210.8,283.32214,293.415768,67.084823
365,4222.4,283.233219,293.367075,67.531769
366,4234,283.143904,293.318303,67.974119
367,4245.6,283.055536,293.269017,68.414823
368,4257.2,282.966713,293.22056,68.854308
369,4268.8,282.877379,293.17092,69.293925
370,4280.4,282.789118,293.1211,69.727738
371,4292,282.701461,293.071596,70.158123
372,4303.6,282.612978,293.021874,70.587364
373,4315.2,282.52479,292.97233,71.01164
374,4326.8,282.43609,292.922255,71.436864
375,4338.4,282.348414,292.871565,71.855969
376,4350,282.260029,292.821646,72.274369
377,4361.6,282.172157,292.771491,72.696634
378,4373.2,282.084638,292.71991,73.110425
379,4384.8,281.996825,292.66926,73.523676
380,4396.4,281.908676,292.618985,73.935738
381,4408,281.821591,292.567782,74.340664
382,4419.6,281.733757,292.516364,74.744969
383,4431.2,281.646081,292.465721,75.14632
384,4442.8,281.558878,292.413462,75.546122
385,4454.4,281.471399,292.361737,75.939711
386,4466,281.384432,292.309832,76.334046
387,4477.6,281.297307,292.257513,76.725013
388,4489.2,281.210774,292.205334,77.112906
389,4500.8,281.123787,292.153725,77.49942
390,4512.4,281.036702,292.100617,77.882816
391,4524,280.9507,292.047291,78.264207
392,4535.6,280.863044,291.994637,78.649559
393,4547.2,280.777042,291.941172,79.025526
394,4558.8,280.690094,291.888378,79.404769
395,4570.4,280.604132,291.834422,79.782771
396,4582,280.517185,291.780621,80.15735
397,4593.6,280.431045,291.727532,80.530535
398,4605.2,280.345693,291.673594,80.904524
399,4616.8,280.259119,291.619517,81.274775
400,4628.4,280.173098,291.565007,81.644933
401,4640,280.0881,291.509863,82.013297
402,4651.6,280.002098,291.455609,82.382486
403,4663.2,279.916668,291.400782,82.749529
404,4674.8,279.832024,291.345877,83.112135
405,4686.4,279.746535,291.290554,83.476897
406,4698,279.660808,291.234959,83.844488
407,4709.6,279.575513,291.179242,84.208693
408,4721.2,279.49107,291.124415,84.569228
409,4732.8,279.406154,291.068423,84.927319
410,4744.4,279.320844,291.01239,85.286331
411,4756,279.236322,290.955412,85.646332
412,4767.6,279.151681,290.899498,86.002314
413,4779.2,279.066529,290.843939,86.357446
414,4790.8,278.982439,290.78702,86.71084
415,4802.4,278.898134,290.730317,87.059428
416,4814,278.813965,290.673811,87.41132
417,4825.6,278.729581,290.616555,87.761094
418,4837.2,278.644586,290.559298,88.110214
419,4848.8,278.560772,290.502299,88.459186
420,4860.4,278.476761,290.445101,88.804239
421,4872,278.392809,290.387707,89.150752
422,4883.6,278.309034,290.330096,89.492137
423,4895.2,278.225023,290.272681,89.831822
424,4906.8,278.141426,290.214299,90.173892
425,4918.4,278.057395,290.156706,90.51213
426,4930,277.974033,290.098542,90.846143
427,4941.6,277.890809,290.040614,91.182771
428,4953.2,277.807291,289.982331,91.513256
429,4964.8,277.724283,289.923256,91.848024
430,4976.4,277.640685,289.864895,92.174799
431,4988,277.557284,289.806473,92.501973
432,4999.6,277.474257,289.747439,92.83133
433,5011.2,277.390935,289.688445,93.153462
434,5022.8,277.308793,289.628937,93.475862
435,5034.4,277.225333,289.570456,93.797168
436,5046,277.143113,289.510592,94.116579
437,5057.6,277.060262,289.451065,94.432366
438,5069.2,276.977353,289.391301,94.747019
439,5080.8,276.894956,289.331971,95.058369
440,5092.4,276.813109,289.272492,95.369964
441,5104,276.730377,289.213137,95.676906
442,5115.6,276.648058,289.152876,95.980012
443,5127.2,276.566428,289.093188,96.284306
444,5138.8,276.483912,289.033103,96.591119
445,5150.4,276.402243,288.972625,96.889526
446,5162,276.320287,288.912068,97.192318
447,5173.6,276.238578,288.851806,97.486118
448,5185.2,276.157104,288.790834,97.785059
449,5196.8,276.075179,288.730375,98.080003
450,5208.4,275.993608,288.66962,98.370691
451,5220,275.912253,288.60847,98.657302
452,5231.6,275.831074,288.547992,98.948224
453,5243.2,275.750171,288.486763,99.232853
454,5254.8,275.669366,288.425259,99.513569
455,5266.4,275.587933,288.364484,99.794942
456,5278,275.507796,288.302862,100.075417
457,5289.6,275.426323,288.24187,100.354644
458,5301.2,275.345675,288.180385,100.631025
459,5312.8,275.264988,288.118624,100.907827
460,5324.4,275.184636,288.057316,101.178546
461,5336,275.10389,287.995555,101.449366
462,5347.6,275.022987,287.933499,101.718522
463,5359.2,274.942575,287.871737,101.987162
464,5370.8,274.862655,287.809739,102.251888
465,5382.4,274.782204,287.747741,102.513015
466,5394,274.702971,287.685626,102.776099
467,5405.6,274.622461,287.624022,103.03014
468,5417.2,274.542954,287.561274,103.284881
469,5428.8,274.462444,287.49896,103.537531
470,5440.4,274.383113,287.436667,103.792819
471,5452,274.303075,287.373642,104.041116
472,5463.6,274.223371,287.31123,104.289731
473,5475.2,274.144473,287.247989,104.535713
474,5486.8,274.064827,287.185616,104.779885
475,5498.4,273.985202,287.123362,105.022008
476,5510,273.906756,287.060062,105.260643
477,5521.6,273.827248,286.997255,105.49857
478,5533.2,273.748566,286.933639,105.73524
479,5544.8,273.669078,286.870496,105.966854
480,5556.4,273.590514,286.807216,106.197834
481,5568,273.511262,286.743285,106.425627
482,5579.6,273.432364,286.680635,106.65365
483,5591.2,273.353977,286.617236,106.880417
484,5602.8,273.275216,286.553363,107.104671
485,5614.4,273.196967,286.489037,107.326587
486,5626,273.118569,286.425836,107.547885
487,5637.6,273.040648,286.362161,107.764584
488,5649.2,272.961666,286.298584,107.978002
489,5660.8,272.88402,286.234495,108.191179
490,5672.4,272.80602,286.170661,108.40471
491,5684,272.727902,286.10671,108.611855
492,5695.6,272.650471,286.043003,108.8204
493,5707.2,272.571961,285.979057,109.025354
494,5718.8,272.494256,285.915585,109.228557
495,5730.4,272.417041,285.8502,109.430462
496,5742,272.339532,285.786195,109.630665
497,5753.6,272.261395,285.721993,109.827284
498,5765.2,272.184141,285.657752,110.027587
499,5776.8,272.106868,285.593807,110.216237
500,5788.4,272.029359,285.528934,110.407132
501,5800,271.952282,285.464456,110.598523
502,5811.6,271.874851,285.399683,110.784078
503,5823.2,271.797774,285.335659,110.969222
504,5834.8,271.721129,285.270728,111.15713
505,5846.4,271.644288,285.206013,111.337901
506,5858,271.567171,285.140924,111.521197
507,5869.6,271.490585,285.076328,111.699414
508,5881.2,271.413253,285.011574,111.878901
509,5892.8,271.336608,284.946347,112.056048
510,5904.4,271.260533,284.881396,112.231276
511,5916,271.183534,284.81684,112.403001
512,5927.6,271.107066,284.752007,112.5755
513,5939.2,271.030932,284.686484,112.748634
514,5950.8,270.954306,284.621573,112.915978
515,5962.4,270.87825,284.555951,113.08188
516,5974,270.801762,284.490724,113.243585
517,5985.6,270.72608,284.425458,113.408455
518,5997.2,270.649985,284.360172,113.569183
519,6008.8,270.573948,284.294649,113.729274
520,6020.4,270.497637,284.229068,113.887316
521,6032,270.422603,284.164018,114.044797
522,6043.6,270.346449,284.097905,114.199834
523,6055.2,270.271335,284.032954,114.354397
524,6066.8,270.194985,283.967155,114.506835
525,6078.4,270.120225,283.901376,114.658788
526,6090,270.044464,283.835183,114.807861
527,6101.6,269.969135,283.770173,114.954527
528,6113.2,269.893785,283.704177,115.101891
529,6124.8,269.81859,283.638123,115.243357
530,6136.4,269.743159,283.572659,115.38565
531,6148,269.668807,283.506939,115.525737
532,6159.6,269.593474,283.441022,115.666749
533,6171.2,269.518769,283.374416,115.803704
534,6182.8,269.443809,283.30842,115.938854
535,6194.4,269.368986,283.242326,116.074924
536,6206,269.294458,283.17637,116.210996
537,6217.6,269.219556,283.110315,116.343975
538,6229.2,269.144969,283.044339,116.474173
539,6240.8,269.070793,282.978244,116.605293
540,6252.4,268.995402,282.912367,116.731005
541,6264,268.920952,282.845347,116.857246
542,6275.6,268.845933,282.778956,116.982904
543,6287.2,268.771503,282.713456,117.106715
544,6298.8,268.697936,282.646398,117.230599
545,6310.4,268.623426,282.580878,117.350801
546,6322,268.549526,282.514471,117.472725
547,6333.6,268.475664,282.447414,117.593374
548,6345.2,268.401901,282.381145,117.713409
549,6356.8,268.327529,282.31458,117.831947
550,6368.4,268.254767,282.248607,117.95007
551,6380,268.179865,282.18222,118.060602
552,6391.6,268.106278,282.115439,118.181163
553,6403.2,268.03281,282.048992,118.291575
554,6414.8,267.959517,281.982605,118.402347
555,6426.4,267.884675,281.915785,118.515835
556,6438,267.811676,281.84857,118.624159
557,6449.6,267.738109,281.782203,118.729068
558,6461.2,267.665483,281.715836,118.835924
559,6472.8,267.59223,281.648918,118.938164
560,6484.4,267.518388,281.58249,119.044025
561,6496,267.445763,281.515552,119.145615
562,6507.6,267.372254,281.44879,119.248425
563,6519.2,267.299295,281.381852,119.351986
564,6530.8,267.226513,281.314421,119.451622
565,6542.4,267.153534,281.248113,119.554088
566,6554,267.080673,281.18145,119.654532
567,6565.6,267.007793,281.114275,119.752455
568,6577.2,266.934833,281.047218,119.850206
569,6588.8,266.862326,280.980359,119.945152
570,6600.4,266.789484,280.914031,120.038469
571,6612,266.717273,280.847033,120.134526
572,6623.6,266.645165,280.780587,120.223008
573,6635.2,266.57198,280.713116,120.310969
574,6646.8,266.499756,280.645823,120.405569
575,6658.4,266.427983,280.578964,120.494171
576,6670,266.356248,280.511651,120.584444
577,6681.6,266.283632,280.444968,120.67552
578,6693.2,266.21178,280.377695,120.761455
579,6704.8,266.139555,280.31052,120.85037
580,6716.4,266.067958,280.24366,120.932434
581,6728,265.995989,280.176249,121.015833
582,6739.6,265.924019,280.109251,121.097436
583,6751.2,265.853265,280.041702,121.178791
584,6762.8,265.780531,279.974724,121.259029
585,6774.4,265.709424,279.908298,121.338158
586,6786,265.63769,279.841241,121.417924
587,6797.6,265.5667,279.773456,121.496947
588,6809.2,265.495083,279.706635,121.574619
589,6820.8,265.423721,279.63885,121.652981
590,6832.4,265.352144,279.572306,121.730128
591,6844,265.281017,279.504684,121.80115
592,6855.6,265.210008,279.437948,121.873806
593,6867.2,265.138411,279.370719,121.94708
594,6878.8,265.067284,279.303373,122.015666
595,6890.4,264.997177,279.236341,122.085097
596,6902,264.926579,279.169034,122.155988
597,6913.6,264.854726,279.101432,122.222217
598,6925.2,264.783678,279.0344,122.291525
599,6936.8,264.712689,278.967684,122.360633
600,6948.4,264.642502,278.899589,122.427517
601,6960,264.571297,278.832223,122.493784
602,6971.6,264.500955,278.765172,122.556505
603,6983.2,264.430181,278.698081,122.62347
604,6994.8,264.359191,278.630774,122.688729
605,7006.4,264.289632,278.564018,122.753217
606,7018,264.218544,278.495924,122.813021
607,7029.6,264.148202,278.429069,122.87896
608,7041.2,264.077898,278.361251,122.941564
609,7052.8,264.007693,278.293432,123.006118
610,7064.4,263.937193,278.225535,123.066315
611,7076,263.867184,278.158818,123.127395
612,7087.6,263.79686,278.091373,123.185978
613,7099.2,263.726576,278.02381,123.246176
614,7110.8,263.657096,277.95672,123.308423
615,7122.4,263.586499,277.889668,123.370158
616,7134,263.516802,277.822204,123.428634
617,7145.6,263.446951,277.754602,123.486977
618,7157.2,263.377598,277.686783,123.53782
619,7168.8,263.308285,277.619535,123.591054
620,7180.4,263.238677,277.553015,123.641725
621,7192,263.167954,277.48496,123.695112
622,7203.6,263.098778,277.417515,123.744732
623,7215.2,263.029328,277.350208,123.795756
624,7226.8,262.959877,277.28237,123.845995
625,7238.4,262.890583,277.214964,123.89478
626,7250,262.820996,277.148287,123.942941
627,7261.6,262.751839,277.080547,123.987065
628,7273.2,262.682819,277.012768,124.030858
629,7284.8,262.612801,276.945421,124.071612
630,7296.4,262.543448,276.87778,124.117349
631,7308,262.474369,276.810178,124.160634
632,7319.6,262.405585,276.743756,124.202163
633,7331.2,262.336369,276.675465,124.239789
